C; 500000; 10240; 1; 10240
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 3053; 3.35408
C; 500000; 10240; 113; 90.6195
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 580; 17.6552
C; 500000; 10240; 8; 1280
C; 500000; 10240; 571; 17.9335
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 538; 19.0335
C; 500000; 10240; 8; 1280
C; 500000; 10240; 581; 17.6248
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 580; 17.6552
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 328; 31.2195
C; 500000; 10240; 240; 42.6667
C; 500000; 10240; 211; 48.5308
C; 500000; 10240; 8; 1280
C; 500000; 10240; 529; 19.3573
C; 500000; 10240; 254; 40.315
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 677; 15.1256
C; 500000; 10240; 220; 46.5455
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 530; 19.3208
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 572; 17.9021
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 538; 19.0335
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 244; 41.9672
C; 500000; 10240; 256; 40
C; 500000; 10240; 222; 46.1261
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 479; 21.3779
C; 500000; 10240; 266; 38.4962
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 463; 22.1166
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 119; 86.0504
C; 500000; 10240; 589; 17.3854
C; 500000; 10240; 154; 66.4935
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 127; 80.6299
C; 500000; 10240; 675; 15.1704
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 119; 86.0504
C; 500000; 10240; 631; 16.2282
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 119; 86.0504
C; 500000; 10240; 439; 23.3257
C; 500000; 10240; 222; 46.1261
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 718; 14.2618
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 127; 80.6299
C; 500000; 10240; 614; 16.6775
C; 500000; 10240; 295; 34.7119
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 507; 20.1972
C; 500000; 10240; 866; 11.8245
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 689; 14.8621
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 127; 80.6299
C; 500000; 10240; 337; 30.3858
C; 500000; 10240; 197; 51.9797
C; 500000; 10240; 275; 37.2364
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 644; 15.9006
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 631; 16.2282
C; 500000; 10240; 214; 47.8505
C; 500000; 10240; 8; 1280
C; 500000; 10240; 128; 80
C; 500000; 10240; 564; 18.156
C; 500000; 10240; 222; 46.1261
C; 500000; 10240; 12; 853.333
C; 500000; 10240; 571; 17.9335
C; 500000; 10240; 212; 48.3019
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 541; 18.9279
C; 500000; 10240; 413; 24.7942
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 127; 80.6299
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 128; 80
C; 500000; 10240; 195; 52.5128
C; 500000; 10240; 172; 59.5349
C; 500000; 10240; 550; 18.6182
C; 500000; 10240; 9; 1137.78
C; 500000; 10240; 127; 80.6299
P; 500000; 10240; 2; 0.02
